rating,features,promo_price,instock,current_price,currenct,sku,title,primary_image_url,price,description,ean,mpn,brand,promo_qty,image_urls,expiry,crawl_time,promo_data,retailer_sku_code,categories,url,upc,attributes,model
,,,True,,,60368,Magiclean Floor Floral 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0041308_0.png,,,,,,,,,
,,,True,,,61928,Magiclean Floor Flower Bliss 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0051697_0.png,,,,,,,,,
,,,False,,,61927,Magiclean Floor Green Apple 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0041311_0.png,,,,,,,,,
,,,False,,,60367,Magiclean Floor Lemon 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0041307_0.png,,,,,,,,,
,,,False,,,60364,Magiclean Floor Lavendar 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0041306_0.png,,,,,,,,,
,,,False,,,61733,Dettol M/Act.Clnr 4N1 Jasmine 2.5L,,$7.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0051691_0.png,,,,,,,,,
,,,False,,,59817,Dettol Liquid NO.8 250ML,,$5.55,,,,,,https://a4ucontent.blob.core.windows.net/images/0014371_0.png,,,,,,,,,
,,,False,,,61270,Clorox Clean-Up Floor 2L,,$5.45,,,,,,https://a4ucontent.blob.core.windows.net/images/0010376_0.png,,,,,,,,,
,,,False,,,61694,Clorox Floor Cleaner Lemon 2L,,$5.45,,,,,,https://a4ucontent.blob.core.windows.net/images/0010145_0.png,,,,,,,,,
,,,False,,,61794,Clorox Clean Up Marble&Terrazzo Care 2L,,$7.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0010147_0.png,,,,,,,,,
,,,False,,,61030,Yuri Aganol F/Clnr-Lav 2L+1L,,$6.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0010006_0.png,,,,,,,,,
,,,False,,,61028,Yuri Aganol F/Clnr-Floral 2L+1L,,$6.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0010005_0.png,,,,,,,,,
,,,False,,,61234,Zip All Purpose Clnr Citrus Garden 1.8L,,$3.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0014567_0.png,,,,,,,,,
,,,False,,,61235,Zip All Purpose Clnr Crystal Spring 1.8L,,$3.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0014571_0.png,,,,,,,,,
,,,False,,,61237,Zip All Purpose Clnr Floral Valley 1.8L,,$3.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0014572_0.png,,,,,,,,,
,,,False,,,61233,Zip All Purpose Clnr Lav Field 1.8L,,$3.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0014568_0.png,,,,,,,,,
,,,False,,,60757,Mr Muscle K/Kleen Floor A/B Lav 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0014555_0.png,,,,,,,,,
,,,False,,,120161,Mr Muscle K/K Floor Clnr AB I Love U 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0041314_0.png,,,,,,,,,
,,,True,,,120162,Mr Muscle K/K Floor Clnr AB Lemon 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0041315_0.png,,,,,,,,,
,,,False,,,116217,Mr Muscle K/K Floor Clnr Ocean Escape 3L,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0014953_0.png,,,,,,,,,
,,,False,,,1578,Mr.Muscle Terracare M&T 2L Red,,$7.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0014368_0.png,,,,,,,,,
,,,False,,,61926,Pledge Wood Floor Care 798ML,,$7.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0051044_0.png,,,,,,,,,
,,,False,,,61295,Dettol M/Ac 4N1 Clnr Citr 2.5L+500ML,,$6.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0014577_0.png,,,,,,,,,
,,,False,,,21065,Lifree Powerful Thin Pants L 10S,,$13.95,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,21066,Lifree Powerful Thin Pants XL 9S,,$13.95,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,120918,"Prevail Ex ABSORB(S)ADULT20-30""(51-86CM)",,$21.80,,,,,,https://a4ucontent.blob.core.windows.net/images/0042502_0.png,,,,,,,,,
,,,False,,,21435,Prevail Protective Adult Pants M 10S,,$12.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0010224_0.png,,,,,,,,,
,,,False,,,21436,Prevail Protective Adult Pants L 10S,,$12.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0010225_0.png,,,,,,,,,
,,,False,,,22407,Softess Adult Diapers M 10S,,$5.60,,,,,,https://a4ucontent.blob.core.windows.net/images/0005123_0.png,,,,,,,,,
,,,False,,,61611,Clorox Disinfecting Bathroom Clnr 887ML,,$6.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0049585_0.png,,,,,,,,,
,,,False,,,22408,Softess Adult Diapers L 8S,,$5.60,,,,,,https://a4ucontent.blob.core.windows.net/images/0005126_0.png,,,,,,,,,
,,,False,,,119788,Tena Value M 12S (New),,$10.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0039061_0.png,,,,,,,,,
,,,False,,,28224,Tena Pants M 14S,,$21.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0015061_0.png,,,,,,,,,
,,,False,,,875,Tena Value L 10S (New),,$10.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0039055_0.png,,,,,,,,,
,,,False,,,21064,Lifree Powerful Thin Pants M 10S,,$13.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0045575_0.png,,,,,,,,,
,,,False,,,28225,Tena Pants L 14S,,$25.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0015062_0.png,,,,,,,,,
,,,False,,,61613,Clorox Stain Fighter Pen For Color 56G,,$5.25,,,,,,https://a4ucontent.blob.core.windows.net/images/0051124_0.png,,,,,,,,,
,,,False,,,125816,Magiclean Pipe Cleaner 500G,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125817,Magiclean Pipe Cleaner Trigger 500ML,,$5.95,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,119595,Pledge Deli Sur&Elec CLEAN'G Foam 180ML,,$3.90,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,61263,Dettol Liquid 2X1L+750ML,,$19.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0014378_0.png,,,,,,,,,
,,,False,,,1598,Dettol Liquid 2L,,$20.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0000823_0.png,,,,,,,,,
,,,False,,,743,Dr.P Special Diaper M 10S,,$5.80,,,,,,https://a4ucontent.blob.core.windows.net/images/0010223_0.png,,,,,,,,,
,,,False,,,744,Dr.P Special Diaper L 8S,,$5.80,,,,,,https://a4ucontent.blob.core.windows.net/images/0011261_0.png,,,,,,,,,
,,,False,,,60451,H/Master Pine 5L,,$6.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0014374_0.png,,,,,,,,,
,,,False,,,59820,Dettol Liquid 5L,,$40.80,,,,,,https://a4ucontent.blob.core.windows.net/images/0011628_0.png,,,,,,,,,
,,,False,,,61700,Febreze Fab Refreh Downy Scent REF320ML,,$4.00,,,,,,https://a4ucontent.blob.core.windows.net/images/0041668_0.png,,,,,,,,,
,,,False,,,61500,Febreze Extra Strength Ref 320ML,,$4.00,,,,,,https://a4ucontent.blob.core.windows.net/images/0024942_0.png,,,,,,,,,
,,,False,,,61850,Febreze F/Spray Anti Bacterial 800ML,,$7.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0010150_0.png,,,,,,,,,
,,,False,,,61851,Febreze F/Spray Extra Strength 800ML,,$7.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0010393_0.png,,,,,,,,,
,,,False,,,61698,Febreze Fab Refresher Downy Scent 800ML,,$7.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0010146_0.png,,,,,,,,,
,,,False,,,60530,Zip T/Cleaner Floral (Blue) 500ML,,$1.75,,,,,,https://a4ucontent.blob.core.windows.net/images/0014552_0.png,,,,,,,,,
,,,False,,,60531,Zip T/Cleaner Lemon (Green) 500ML,,$1.75,,,,,,https://a4ucontent.blob.core.windows.net/images/0014553_0.png,,,,,,,,,
,,,False,,,61168,Zip Cleanser Floral 500ML,,$1.25,,,,,,https://a4ucontent.blob.core.windows.net/images/0014376_0.png,,,,,,,,,
,,,True,,,61893,Cif Spray Bathroom Bottle Ex 500ML,,$4.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0010153_0.png,,,,,,,,,
,,,False,,,61937,Cif Spray Bathroom Cleaner Ref 500ML,,$3.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0041670_0.png,,,,,,,,,
,,,False,,,126506,Powerplus Pine Disinfectant 5L,,$5.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0052168_0.png,,,,,,,,,
,,,False,,,61169,Zip Cleanser Lemon 500ML,,$1.25,,,,,,https://a4ucontent.blob.core.windows.net/images/0014375_0.png,,,,,,,,,
,,,False,,,61936,Cif Spray Kitchen Cleaner Refill 500ML,,$3.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0041669_0.png,,,,,,,,,
,,,False,,,126505,Powerplus Stain Remover 1L,,$1.05,,,,,,https://a4ucontent.blob.core.windows.net/images/0052167_0.png,,,,,,,,,
,,,False,,,1587,Cif Reg Cleanser 500ML,,$1.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0009997_0.png,,,,,,,,,
,,,False,,,1611,Cif Cleanser Lemon 500ML,,$1.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0011704_0.png,,,,,,,,,
,,,False,,,60689,Cif Cleanser Regular 3X500ML,,$5.35,,,,,,https://a4ucontent.blob.core.windows.net/images/0010002_0.png,,,,,,,,,
,,,False,,,60688,Cif Cleanser Lemon 3X500ML,,$5.35,,,,,,https://a4ucontent.blob.core.windows.net/images/0010001_0.png,,,,,,,,,
,,,False,,,61635,Clorox Bleach Foamer For Bathroom 887ML,,$6.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0049588_0.png,,,,,,,,,
,,,False,,,61634,Clorox Liquid Plumr Penetrex Gel 502ML,,$6.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0014585_0.png,,,,,,,,,
,,,False,,,61620,Clorox Clean Up Fresh Scent 32OZ,,$7.35,,,,,,https://a4ucontent.blob.core.windows.net/images/0049587_0.png,,,,,,,,,
,,,False,,,61619,Clorox Clean Up Original 32OZ,,$7.35,,,,,,https://a4ucontent.blob.core.windows.net/images/0049586_0.png,,,,,,,,,
,,,False,,,117517,Clorox Kitchen Cleaner 500ML,,$4.15,,,,,,https://a4ucontent.blob.core.windows.net/images/0014598_0.png,,,,,,,,,
,,,False,,,117516,Clorox Mold & Mildew Remover 500ML,,$4.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0049595_0.png,,,,,,,,,
,,,False,,,61610,Clorox TB Clnr Clinging Bleach Gel 709ML,,$3.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0049584_0.png,,,,,,,,,
,,,False,,,61608,Clorox TB Cleaner Fresh Scent 709ML,,$3.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0049582_0.png,,,,,,,,,
,,,False,,,61609,Clorox TB Cleaner Rain Clean 709ML,,$3.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0049583_0.png,,,,,,,,,
,,,False,,,60080,Clorox Tru.Blu T/Bowl Cl. 6X50G,,$7.05,,,,,,https://a4ucontent.blob.core.windows.net/images/0051361_0.png,,,,,,,,,
,,,True,,,61501,Febreze Anti Bacterial Ref 320ML,,$4.00,,,,,,https://a4ucontent.blob.core.windows.net/images/0024944_0.png,,,,,,,,,
,,,False,,,61444,Jackie Liquid Drain Opener 500ML,,$4.35,,,,,,https://a4ucontent.blob.core.windows.net/images/0010011_0.png,,,,,,,,,
,,,False,,,59944,Magiclean T/Bleach 500ML,,$2.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0014919_0.png,,,,,,,,,
,,,False,,,117958,Adore Comfort All Days 13S,,$4.90,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,22340,Adore Dreamy Nights (Night Use) 8S,,$4.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0010098_0.png,,,,,,,,,
,,,False,,,22341,Adore Active Days (Day Use) 16S,,$5.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0010099_0.png,,,,,,,,,
,,,False,,,22339,Adore Daily Freshness Pantyliner 30S,,$5.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0010097_0.png,,,,,,,,,
,,,False,,,94961,Glad Clingwrap 100SF 30X30.5M,,$2.70,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,120509,Kotex Kss O/N Wings 20'S(TP) 28CM,,$8.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042492_0.png,,,,,,,,,
,,,False,,,120508,Kotex Kss O/N Wings 18'S(TP) 32CM,,$8.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042491_0.png,,,,,,,,,
,,,False,,,120507,Kotex Kss O/N Wings 14'S(TP) 38CM,,$9.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042490_0.png,,,,,,,,,
,,,False,,,120888,Kotex Kss Maxi 22S(24CM)TP,,$8.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042495_0.png,,,,,,,,,
,,,False,,,120889,Kotex Kss Maxi 22S(24CM),,$4.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042496_0.png,,,,,,,,,
,,,False,,,120890,Kotex Kss Maxi Wing 26S(24CM),,$4.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042497_0.png,,,,,,,,,
,,,False,,,120886,Kotex Kss Overnight Wing 20S(28CM),,$4.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042494_0.png,,,,,,,,,
,,,False,,,112581,LACY'S Aluminium Foil Chefoil 30CMX7.62M,,$1.00,,,,,,https://a4ucontent.blob.core.windows.net/images/0043172_0.png,,,,,,,,,
,,,False,,,2275,Diamond Aluminum Foil 37.5SQ.FT.,,$3.75,,,,,,https://a4ucontent.blob.core.windows.net/images/0010475_0.png,,,,,,,,,
,,,False,,,2276,Diamond Aluminum Foil 25SQ.FT.,,$2.00,,,,,,https://a4ucontent.blob.core.windows.net/images/0010498_0.png,,,,,,,,,
,,,False,,,94976,LACY'S Quality Alum Foil 37.5SF,,$3.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0010496_0.png,,,,,,,,,
,,,False,,,117860,Glad Aluminum Foil 75 Sq.Ft.,,$5.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0031039_0.png,,,,,,,,,
,,,False,,,117859,Glad Aluminum Foil 37.5 Sq.Ft.,,$3.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0031038_0.png,,,,,,,,,
,,,False,,,95025,Glad Cling Wrap 200SQ (60Mx30.5CM),,$3.60,,,,,,https://a4ucontent.blob.core.windows.net/images/0048177_0.png,,,,,,,,,
,,,False,,,120885,Kotex Kss Overnight Wing 18S(32CM),,$4.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042493_0.png,,,,,,,,,
,,,False,,,120883,Kotex Kss Slim Wing 26S(24CM),,$4.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0047789_0.png,,,,,,,,,
,,,False,,,24584,Kotex Scented 40S Pink I 0714,,$2.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0009973_0.png,,,,,,,,,
,,,False,,,24673,Kotex Unscented Blue 40S I 80713,,$2.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0009974_0.png,,,,,,,,,
,,,False,,,120891,Sofy Body Fit Dw Ex Slim 0.1(26CM)18S,,$4.70,,,,,,https://a4ucontent.blob.core.windows.net/images/0042131_0.png,,,,,,,,,
,,,False,,,120892,Sofy Body Fit Dw Ex Slim 0.1(23CM)20S,,$4.70,,,,,,https://a4ucontent.blob.core.windows.net/images/0042132_0.png,,,,,,,,,
,,,False,,,120894,Sofy Body Fit Nw Ex Slim 0.1(35CM)12S,,$4.70,,,,,,https://a4ucontent.blob.core.windows.net/images/0042498_0.png,,,,,,,,,
,,,False,,,93590,Glad Microwave Wrap 15MX30.5CM,,$4.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0048176_0.png,,,,,,,,,
,,,False,,,102592,Glad Zipper Freezer 15S,,$4.35,,,,,,https://a4ucontent.blob.core.windows.net/images/0048180_0.png,,,,,,,,,
,,,False,,,93580,LACY'S Zipbag S&Freezer(Jumbo) 12S,,$3.80,,,,,,https://a4ucontent.blob.core.windows.net/images/0014951_0.png,,,,,,,,,
,,,False,,,98537,Food Wrapper 15'X17.5' FW6/L29,,$4.15,,,,,,https://a4ucontent.blob.core.windows.net/images/0010491_0.png,,,,,,,,,
,,,False,,,25443,Kotex Style Slim 10S(58031),,$1.60,,,,,,https://a4ucontent.blob.core.windows.net/images/0042982_0.png,,,,,,,,,
,,,False,,,25201,Sofy B/F N/S(W) 35CM 8S(2518),,$2.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042106_0.png,,,,,,,,,
,,,False,,,713,Sofy B/F Night Slim W 20S(62820),,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0042104_0.png,,,,,,,,,
,,,True,,,21792,Sofy B/F Ultra Slim Nite N42CM 8S,,$3.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0034389_0.png,,,,,,,,,
,,,False,,,93896,String Bag 5'X8'2IN1 SB58(2)/L01A,,$1.85,,,,,,https://a4ucontent.blob.core.windows.net/images/0011266_0.png,,,,,,,,,
,,,False,,,93894,String Bag 6'X9'2IN1 SB69(2)/L02A,,$2.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0011267_0.png,,,,,,,,,
,,,False,,,93897,String Bag 7'X9'2IN1 SB79(2)/L03A,,$2.40,,,,,,https://a4ucontent.blob.core.windows.net/images/0041852_0.png,,,,,,,,,
,,,False,,,93898,String Bag 8'X8'2IN1 SB88(2)/L04A,,$2.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0041853_0.png,,,,,,,,,
,,,False,,,814,Sofy B/F Comfort Night 42CM 8S,,$3.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042129_0.png,,,,,,,,,
,,,False,,,863,Sofy S/G N/S W 35cm 8S (3512),,$2.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042107_0.png,,,,,,,,,
,,,False,,,20877,Sofy S/G Comfort Night 42CM 8S,,$3.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0042130_0.png,,,,,,,,,
,,,False,,,17580,Sofy S/G Night Slim (W)20S(21512),,$5.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0042105_0.png,,,,,,,,,
,,,False,,,110556,Hd Bag 5X8 (280G+-5%),,$1.70,,,,,,https://a4ucontent.blob.core.windows.net/images/0015092_0.png,,,,,,,,,
,,,False,,,110557,Hd Bag 6X9 (280G+-5%),,$2.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0015094_0.png,,,,,,,,,
,,,False,,,110558,Hd Bag 7X10 (380G+-4%),,$2.60,,,,,,https://a4ucontent.blob.core.windows.net/images/0015095_0.png,,,,,,,,,
,,,False,,,110559,Hd Bag 8X12 (600G+-3%),,$3.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0015096_0.png,,,,,,,,,
,,,False,,,22618,Sofy P/S Aroma Sweet Rose Scented 40S,,$2.45,,,,,,https://a4ucontent.blob.core.windows.net/images/0013313_0.png,,,,,,,,,
,,,False,,,20488,Sofy Pantiliner L&W Fit Absorb Uns 40S,,$2.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0010063_0.png,,,,,,,,,
,,,False,,,27126,C'FREE B'THABLE Scent P/L 40S,,$3.40,,,,,,https://a4ucontent.blob.core.windows.net/images/0009984_0.png,,,,,,,,,
,,,False,,,26578,C'FREE B'THABLE Uns P/L 40S(3332),,$3.40,,,,,,https://a4ucontent.blob.core.windows.net/images/0009979_0.png,,,,,,,,,
,,,False,,,110560,Hd Bag 9X14 (850G+-2%),,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0015097_0.png,,,,,,,,,
,,,False,,,110550,Bag On Roll 10X15 (400G+-5%),,$3.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0015093_0.png,,,,,,,,,
,,,False,,,110551,Bag On Roll 8X12 (320G+-7%),,$2.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0015091_0.png,,,,,,,,,
,,,False,,,95026,Glad Sandwish Zipper Bags 50s,,$3.15,,,,,,https://a4ucontent.blob.core.windows.net/images/0048178_0.png,,,,,,,,,
,,,False,,,17977,Laurier S'guard 17CM L/Flow 20S,,$4.25,,,,,,https://a4ucontent.blob.core.windows.net/images/0021531_0.png,,,,,,,,,
,,,True,,,18556,C'FREE S/D Scent P/L 40S(6342),,$2.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0009954_0.png,,,,,,,,,
,,,False,,,18545,C'FREE S/D Unscent P/L 40S(5338),,$2.65,,,,,,https://a4ucontent.blob.core.windows.net/images/0009953_0.png,,,,,,,,,
,,,False,,,17173,C'FREE H/Fresh S/Dry 40S(5334),,$4.40,,,,,,https://a4ucontent.blob.core.windows.net/images/0021529_0.png,,,,,,,,,
,,,False,,,93589,Glad Bake 5mX30cm,,$3.50,,,,,,https://a4ucontent.blob.core.windows.net/images/0048175_0.png,,,,,,,,,
,,,False,,,93588,Glad Storage Z/Bag 20S (26.8X27.9)CM,,$4.55,,,,,,https://a4ucontent.blob.core.windows.net/images/0048174_0.png,,,,,,,,,
,,,False,,,95028,Glad Storage Z/Bags 25S (17.8x20.3)cm,,$3.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0048179_0.png,,,,,,,,,
,,,False,,,93587,Glad Zipper/F 20S 17.8X20.3CM,,$3.30,,,,,,https://a4ucontent.blob.core.windows.net/images/0041341_0.png,,,,,,,,,
,,,False,,,861,Laurier Super Slim Guard 20S,,$6.45,,,,,,https://a4ucontent.blob.core.windows.net/images/0047617_0.png,,,,,,,,,
,,,False,,,19299,Laurier S/C N/S W 35CM 12SX24,,$4.00,,,,,,https://a4ucontent.blob.core.windows.net/images/0042992_0.png,,,,,,,,,
,,,True,,,19437,Laurier S/C Nightsafe 35CM 2X12S,,$6.80,,,,,,https://a4ucontent.blob.core.windows.net/images/0042481_0.png,,,,,,,,,
,,,False,,,19436,Laurier S/C Nightsafe 30CM 2X16S,,$8.40,,,,,,https://a4ucontent.blob.core.windows.net/images/0042480_0.png,,,,,,,,,
,,,False,,,119501,Laurier S/C U/Slim Wing 25CM 14S,,$3.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0021600_0.png,,,,,,,,,
,,,False,,,19180,Laurier Ssg Day 22.5CM 2X20S(3819),,$11.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0025005_0.png,,,,,,,,,
,,,False,,,22151,Enchanteur H&Body Lotion Charming 250ML,,$5.30,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,23309,Fm Uv Whitening H&B Lotion 400ML,,$5.90,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,22920,Ginvera G/Tea Olive Oil 150ML,,$4.80,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,22286,Jergens Overnight Repair Moist 400ML,,$8.50,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,123767,Jergens Ultra Heal Lotion 400ML,,$8.90,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,19962,Nivea Mois Caring Milk 400ML,,$9.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0042996_0.png,,,,,,,,,
,,,False,,,118287,Nivea Ex WHI'G Cell Repair&Protect 400ML,,$13.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0043023_0.png,,,,,,,,,
,,,False,,,118288,Nivea Ex WHI'G Skin Therary Spf 15 350ML,,$13.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0043024_0.png,,,,,,,,,
,,,False,,,19925,Nivea Lotion Happy Time 400ML,,$9.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0042994_0.png,,,,,,,,,
,,,False,,,23810,Nivea Intensive Caring Milk 400ML,,$9.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0010463_0.png,,,,,,,,,
,,,False,,,20481,Vaseline Lotion Tm Nourishing 400ML,,$8.95,,,,,,https://a4ucontent.blob.core.windows.net/images/0043000_0.png,,,,,,,,,
,,,False,,,26694,Vaseline P/Petroleum Jelly 49G,,$2.10,,,,,,https://a4ucontent.blob.core.windows.net/images/0010119_0.png,,,,,,,,,
,,,False,,,114689,Bifesta Cleansing Moist Sht 46S,,$15.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0051629_0.png,,,,,,,,,
,,,False,,,114688,Bifesta Cleansing Tightening Sht 46S,,$15.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0051630_0.png,,,,,,,,,
,,,True,,,20932,Bio-Ess B/Nest N/Coll Wh Cleanser 100G,,$10.80,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,126386,Bio-Ess B'nest+P'tides P/C'sule Ess 30ML,,$33.90,,,,,,https://a4ucontent.blob.core.windows.net/images/0051541_0.png,,,,,,,,,
,,,False,,,125198,Emami Fair&Handsome Whitening Cream 25G,,$1.80,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125903,Emami Fair&H'some Oil Control Cream 50G,,$3.20,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125905,Emami Fair&H'some Oil C'TROL F/Wash 100G,,$3.45,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125904,Emami Fair&H'some Whitening F/Wash 100G,,$3.45,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,22585,Eversoft Fc Org Pomegranate 2X100G+50G,,$8.95,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,22583,Eversoft Fc Org Rice Milk 2X100G+50G,,$8.95,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125635,Shokubutsu Men F/Foam Recharge 100G,,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125636,Shokubutsu Men F/Foam Refresh 100G,,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125631,Shokubutsu Radiance F/Foam Bright 100G,,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125633,Shokubutsu Radiance F/Foam Moisture 100G,,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
,,,False,,,125634,Shokubutsu Radiance F/Foam Purify 100G,,$5.50,,,,,,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,,,,,,,,,
