rating,features,promo_price,currency,instock,current_price,sku,title,primary_image_url,price,description,ean,mpn,brand,promo_qty,image_urls,expiry,crawl_time,promo_data,retailer_sku_code,categories,url,upc,attributes,model
,,,SGD,Stock is not in local warehouse,,257895,Krusell Kiruna FlipCase for Xperia Z1 Compact ,,SG$37,,,,Krusell,,http://i2.expansys.com/img/b/257895/krusell-kiruna-flipcase-mfx-for-sony-xperia-z1-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282114,Strontium NITRO 466X MicroSDHC Card 3-in-1 ,,SG$18,,,,Strontium,,http://i1.expansys.com/img/b/282114/strontium-nitro-microsdhc-uhs-1-card-3-in-1-mobility-kit.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276578,Krusell Sala Alu Bumper for Xperia M4 Aqua/ Aqua Dual ,,SG$29,,,,Krusell,,http://i2.expansys.com/img/b/276578/krusell-sala-bumper-for-sony-xperia-m4-aqua-aqua-dual.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276254,PDair Leather Case for Sony Xperia E4 Dual ,,SG$15,,,,PDair,,http://i1.expansys.com/img/b/276254/pdair-leather-case-for-sony-xperia-e4-dual.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275451,AT Screen Guard for Sony Xperia E4/E4 Dual ,,SG$13,,,,AT,,http://i1.expansys.com/img/b/275451/at-screen-guard-for-sony-xperia-e4-e4-dual.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258578,Samsung S-View Cover for Samsung Galaxy S5 ,,SG$49,,,,Samsung,,http://i2.expansys.com/img/b/258578/samsung-s-view-cover-for-samsung-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258838,melkco Premium Leather Wallet Book Cover For Galaxy S5 ,,SG$2,,,,melkco,,http://i2.expansys.com/img/b/258838/melkco-premium-leather-wallet-book-case-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258837,melkco Premium Leather Wallet Book Cover For Galaxy S5 ,,SG$26,,,,melkco,,http://i2.expansys.com/img/b/258837/melkco-premium-leather-wallet-book-case-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250820,Samsung S-View Cover for Galaxy Mega 6.3 ,,SG$7,,,,Samsung,,http://i1.expansys.com/img/b/250820/samsung-s-view-cover-for-galaxy-mega-63.jpg,,,,,,,,,
,,,SGD,In Stock Now,,246891,GolfSense 3D Golf Swing Analyzer ,,SG$179,,,,GolfSense,,http://i1.expansys.com/img/b/246891/golfsense-3d-golf-swing-analyzer.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250818,Samsung Flip Case for Galaxy Mega 6.3 ,,SG$50,,,,Samsung,,http://i2.expansys.com/img/b/250818/samsung-flip-case-for-galaxy-mega-63.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276872,Roxfit Gel Shell Slim for Xperia E4 ,,SG$28,,,,Roxfit,,http://i1.expansys.com/img/b/276872/roxfit-gel-shell-slim-for-sony-xperia-e4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,260332,Momax Ultra Thin Clear Touch Case for LG G Pro 2 ,,SG$3,,,,Momax,,http://i1.expansys.com/img/b/260332/momax-ultra-thin-clear-touch-case-for-lg-g-pro-2.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273879,BlackBerry® Leap Flex Shell ,,SG$44,,,,BlackBerry,,http://i2.expansys.com/img/b/273879/blackberry-leap-flex-shell.jpg,,,,,,,,,
,,,SGD,In Stock Now,,268336,Krusell Malmö TextureCover for Xperia Z3  Compact ,,SG$31,,,,Krusell,,http://i2.expansys.com/img/b/268336/krusell-malmo-texturecover-for-sony-xperia-z3-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,262379,AT Screen Guard  for Galaxy Note 10.1 2014 ,,SG$3,,,,AT,,http://i2.expansys.com/img/b/262379/at-screen-guard-for-galaxy-note-10-1-2014.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257458,AT Ultra Oleophobic Screen Protector ,,SG$1,,,,AT,,http://i2.expansys.com/img/b/257458/at-screen-guard-for-galaxy-note-3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249541,Tunewear eggshell for Galaxy S4 ,,SG$3,,,,Tunewear,,http://i1.expansys.com/img/b/249541/tunewear-eggshell-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249539,Tunewear eggshell for Galaxy S4 ,,SG$3,,,,Tunewear,,http://i2.expansys.com/img/b/249539/tunewear-eggshell-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,265392,Sony Bluetooth Speaker BSP10 ,,SG$84,,,,Sony,,http://i1.expansys.com/img/b/265392/sony-bluetooth-speaker-bsp10.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275496,DJI Mobile Device Holder ,,SG$17,,,,DJI,,http://i2.expansys.com/img/b/275496/dji-mobile-device-holder.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247082,AT Screen Guard for BlackBerry Z10 ,,SG$1,,,,AT,,http://i1.expansys.com/img/b/247082/at-screen-guard-for-blackberry-z10.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273274,DJI Ronin ,,"SG$3,649",,,,DJI,,http://i1.expansys.com/img/b/273274/dji-ronin.jpg,,,,,,,,,
,,,SGD,In Stock Now,,251390,AT Screen Guard  for Galaxy Mega 6.3 ,,SG$1,,,,AT,,http://i1.expansys.com/img/b/251390/at-screen-guard-for-samsung-galaxy-mega-6-3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276247,PDair Leather Case for Sony Xperia E4 Dual ,,SG$21,,,,PDair,,http://i2.expansys.com/img/b/276247/pdair-leather-case-for-sony-xperia-e4-dual.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258579,Samsung S-View Cover for Samsung Galaxy S5 ,,SG$7,,,,Samsung,,http://i2.expansys.com/img/b/258579/samsung-s-view-cover-for-samsung-galaxy-s5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276257,PDair Leather Case for Sony Xperia E4 Dual ,,SG$19,,,,PDair,,http://i2.expansys.com/img/b/276257/pdair-leather-case-for-sony-xperia-e4-dual.jpg,,,,,,,,,
,,,SGD,In Stock Now,,233237,HTC Desire C Screen Protector SP P840 ,,SG$1,,,,HTC,,http://i2.expansys.com/img/b/233237/htc-desire-c-screen-protector-sp-p840.jpg,,,,,,,,,
,,,SGD,In Stock Now,,248871,EXPANSYS Screen Protector for Samsung Galaxy Mega 6.3,,SG$1,,,,EXPANSYS,,http://i1.expansys.com/img/b/248871/expansys-screen-protector-for-samsung-galaxy-mega-63.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,218952,Krusell SEaLABox Waterproof Case ,,SG$68,,,,Krusell,,http://i1.expansys.com/img/b/218952/krusell-sealabox-waterproof-case.jpg,,,,,,,,,
,,,SGD,In Stock Now,,264157,"melkco PU Leather Case for LG G Pad 8.3"" ",,SG$5,,,,melkco,,http://i2.expansys.com/img/b/264157/melkco-pu-leather-case-for-lg-g-pad-83.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,260095,AT iGlass for Samsung Galaxy S5 ,,SG$19,,,,AT,,http://i2.expansys.com/img/b/260095/at-iglass-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282111,Strontium NITRO 466X MicroSDHC Card ,,SG$17,,,,Strontium,,http://i1.expansys.com/img/b/282111/strontium-nitro-microsdhc-card.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257368,AT Screen Guard for Nokia Lumia 525 ,,SG$1,,,,AT,,http://i2.expansys.com/img/b/257368/at-screen-guard-for-nokia-525.jpg,,,,,,,,,
,,,SGD,In Stock Now,,268331,Krusell Kiruna FlipCase for Xperia Z3  Compact ,,SG$53,,,,Krusell,,http://i1.expansys.com/img/b/268331/krusell-kiruna-flipcase-for-sony-xperia-z3-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282109,Strontium MicroSDXC Card with Adapter ,,SG$32,,,,Strontium,,http://i2.expansys.com/img/b/282109/strontium-microsdxc-card-with-adapter.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249024,Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,,SG$3,,,,Momax,,http://i1.expansys.com/img/b/249024/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282110,Strontium NITRO 433X MicroSDHC Card ,,SG$10,,,,Strontium,,http://i1.expansys.com/img/b/282110/strontium-nitro-microsdhc-card.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282724,Strontium NITRO PLUS OTG USB 3.0 Flash Drive ,,SG$71,,,,Strontium,,http://i1.expansys.com/img/b/282724/strontium-nitro-plus-otg-usb3-0-flash-drive.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282101,Strontium NITRO PLUS OTG USB 3.0 Flash Drive ,,SG$36,,,,Strontium,,http://i1.expansys.com/img/b/282101/strontium-nitro-plus-otg-usb3-0-flash-drive.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282100,Strontium NITRO PLUS OTG USB 3.0 Flash Drive ,,SG$21,,,,Strontium,,http://i1.expansys.com/img/b/282100/strontium-nitro-plus-otg-usb3-0-flash-drive.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249510,HITCASE TubulR - Bar Mount,,SG$3,,,,HITCASE,,http://i1.expansys.com/img/b/249510/hitcase-tubulr-mount.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273417,DJI Ronin Battery Set ,,SG$282,,,,DJI,,http://i2.expansys.com/img/b/273417/dji-ronin-battery-set.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249723,AT Screen Guard for Sony Xperia L ,,SG$0,,,,AT,,http://i1.expansys.com/img/b/249723/at-screen-guard-for-sony-xperia-l.jpg,,,,,,,,,
,,,SGD,In Stock Now,,242641,CAPDASE Soft Jacket Xpose Case for BlackBerry Z10 ,,SG$3,,,,CAPDASE,,http://i1.expansys.com/img/b/242641/capdase-soft-jacket-xpose-case-for-blackberry-z10.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,236843,"Krusell AluCover for Apple iPhone 5, 5S ",,SG$71,,,,Krusell,,http://i1.expansys.com/img/b/236843/krusell-alucover-for-apple-iphone-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,262737,MiPOW VoxTube 700 Bluetooth Mono headset USB Type ,,SG$77,,,,MiPOW,,http://i2.expansys.com/img/b/262737/mipow-btv700-vox-tub-mono-bt-headset-usb-type.jpg,,,,,,,,,
,,,SGD,In Stock Now,,231245,EXPANSYS Gel Case for HTC One X/One X+ ,,SG$3,,,,EXPANSYS,,http://i2.expansys.com/img/b/231245/expansys-gel-case-for-htc-one-x-one-x.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261198,MiPOW BOOMAX Portable Bluetooth Speaker ,,SG$167,,,,MiPOW,,http://i2.expansys.com/img/b/261198/mipow-bts1000-boom-bt-speaker-box.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261191,MiPOW BOOMIN Portable Bluetooth Speaker ,,SG$97,,,,MiPOW,,http://i1.expansys.com/img/b/261191/mipow-bts500-mini-boom-bt-speaker-box.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261192,MiPOW BOOMIN Portable Bluetooth Speaker ,,SG$97,,,,MiPOW,,http://i1.expansys.com/img/b/261192/mipow-bts500-mini-boom-bt-speaker-box.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258309,TDK Trek Max A34 Wireless Weatherproof Speaker ,,SG$230,,,,TDK,,http://i2.expansys.com/img/b/258309/tdk-trek-a34-wireless-weatherproof-speaker.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,235130,Apricorn Velocity Solo x2 SSD Upgrade Kit for MacPro & PCs ,,SG$168,,,,Apricorn,,http://i1.expansys.com/img/b/235130/apricorn-velocity-solo-x2-ssd-sata-iii-6gb.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282108,Strontium MicroSDHC Card with Adapter ,,SG$15,,,,Strontium,,http://i2.expansys.com/img/b/282108/strontium-microsdhc-card-with-adapter.jpg,,,,,,,,,
,,,SGD,In Stock Now,,248940,AT Screen Guard for LG Optimus L7 II Dual ,,SG$1,,,,AT,,http://i1.expansys.com/img/b/248940/at-screen-guard-for-lg-optimus-l7-ii-dual.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282107,Strontium MicroSDHC Card with Adapter ,,SG$9,,,,Strontium,,http://i2.expansys.com/img/b/282107/strontium-microsdhc-card-with-adapter.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282106,Strontium MicroSDHC Card with Adapter ,,SG$6,,,,Strontium,,http://i2.expansys.com/img/b/282106/strontium-microsdhc-card-with-adapter.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249021,Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,,SG$3,,,,Momax,,http://i1.expansys.com/img/b/249021/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257728,AT Screen Guard for Nokia Lumia 1320 ,,SG$1,,,,AT,,http://i2.expansys.com/img/b/257728/at-screen-guard-for-nokia-1320.jpg,,,,,,,,,
,,,SGD,In Stock Now,,251393,AT Screen Guard  for Sony Xperia Tipo ,,SG$1,,,,AT,,http://i1.expansys.com/img/b/251393/at-screen-guard-for-sony-xperia-tipo.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249023,Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,,SG$3,,,,Momax,,http://i1.expansys.com/img/b/249023/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,268335,Krusell Kalmar WalletCase Xperia Z3  Compact ,,SG$55,,,,Krusell,,http://i2.expansys.com/img/b/268335/krusell-kalmar-walletcase-sony-xperia-z3-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266626,AT Screen Guard for Sony Xperia E3 ,,SG$2,,,,AT,,http://i2.expansys.com/img/b/266626/at-screen-guard-for-sony-xperia-e3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252625,AT Screen Guard for Sony Xperia M ,,SG$2,,,,AT,,http://i2.expansys.com/img/b/252625/at-screen-guard-for-sony-xperia-m.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,275486,DJI Zenmuse H4-3D Gimbal ,,SG$525,,,,DJI,,http://i2.expansys.com/img/b/275486/dji-zenmuse-h4-3d-gimbal.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282098,Strontium NITRO PLUS OTG USB 3.0 Flash Drive ,,SG$13,,,,Strontium,,http://i2.expansys.com/img/b/282098/strontium-nitro-plus-otg-usb3-0-flash-drive.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252404,AT Screen Guard for Nokia Lumia 625 ,,SG$3,,,,AT,,http://i1.expansys.com/img/b/252404/at-screen-guard-for-nokia-lumia-625.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,255448,AT Screen Guard for LG G Pad ,,SG$14,,,,AT,,http://i2.expansys.com/img/b/255448/at-screen-guard-for-lg-g-pad.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261369,Motorola Shell for Motorola Moto E ,,SG$7,,,,Motorola,,http://i2.expansys.com/img/b/261369/motorola-shell-for-motorola-moto-e.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258308,TDK Trek Max A34 Wireless Weatherproof Speaker ,,SG$92,,,,TDK,,http://i2.expansys.com/img/b/258308/tdk-trek-a34-wireless-weatherproof-speaker.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267384,Apricorn Velocity Duo x2 SSD Upgrade Kit for MacPro & PCs ,,SG$204,,,,Apricorn,,http://i1.expansys.com/img/b/267384/apricorn-velocity-duo-x2-ssd-upgrade-kit-for-macpro-pcs.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,237068,Apricorn Velocity Solo x1 SSD Upgrade Kit for MacPro & PCs ,,SG$79,,,,Apricorn,,http://i2.expansys.com/img/b/237068/apricorn-velocity-solo-x1-ssd-upgrade-kit-for-macpro-pcs.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258318,TDK IP150 In-Ear Heaphone with Phone Control ,,SG$26,,,,TDK,,http://i2.expansys.com/img/b/258318/tdk-ip150-in-ear-headset.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258988,CAPDASE Skin Tack Non-Skid Soft Mat 130 x 90 mm ,,SG$3,,,,CAPDASE,,http://i2.expansys.com/img/b/258988/capdase-skin-tack-non-skid-soft-mat-130-x-90-mm.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,254450,Philips ActionFit SHQ1200 Sports In-Ear Headphones ,,SG$30,,,,Philips,,http://i1.expansys.com/img/b/254450/philips-actionfit-shq1200-in-ear-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258305,TDK Trek A12 Micro Wireless Weatherproof Mono Speaker ,,SG$86,,,,TDK,,http://i2.expansys.com/img/b/258305/tdk-trek-a12-micro-wireless-weatherproof-mono-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258262,TDK ST170 Over-Ear Headphones with Smartphone Control ,,SG$27,,,,TDK,,http://i1.expansys.com/img/b/258262/tdk-st170-over-ear-headphones-with-smartphone-control.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261189,MiPOW BOOMIN Portable Bluetooth Speaker ,,SG$71,,,,MiPOW,,http://i2.expansys.com/img/b/261189/mipow-bts500-mini-boom-bt-speaker-box.jpg,,,,,,,,,
,,,SGD,In Stock Now,,251391,AT Screen Guard for Samsung Galaxy Tab 3 7.0 ,,SG$1,,,,AT,,http://i1.expansys.com/img/b/251391/at-screen-guard-for-samsung-galaxy-tab-3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261185,MiPOW Playbulb Bluetooth Smart LED Speaker Lightbulb ,,SG$71,,,,MiPOW,,http://i2.expansys.com/img/b/261185/mipow-btl-100-led-light-with-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276196,TEKTOS Qimini Pocket Wireless Charger for Qi - QIMPOB ,,SG$35,,,,TEKTOS,,http://i2.expansys.com/img/b/276196/tektos-qimini-v1-1-pocket-wireless-charger-for-qi.jpg,,,,,,,,,
,,,SGD,In Stock Now,,248834,Samsung Book Cover for Samsung Galaxy Tab 3 10.1 ,,SG$76,,,,Samsung,,http://i1.expansys.com/img/b/248834/samsung-book-cover-for-samsung-galaxy-tab-3-10-1.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261275,Zepp Baseball Kit ,,SG$219,,,,Zepp,,http://i2.expansys.com/img/b/261275/zepp-baseball-kit.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,261159,MiPOW SP10000 Power Tube 10400 Portable Charger ,,,,,,MiPOW,,http://i2.expansys.com/img/b/261159/mipow-sp10000-power-tube-10400-portable-charger.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,263181,Krusell Malmö FlipCase Stand for Apple iPhone 6/6S ,,SG$37,,,,Krusell,,http://i1.expansys.com/img/b/263181/krusell-malmo-flipcase-stand-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,263165,Krusell Kalmar WalletCase for LG G3 ,,SG$59,,,,Krusell,,http://i2.expansys.com/img/b/263165/krusell-kalmar-walletcase-for-lg-g3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,251387,AT Screen Guard  for Samsung Galaxy Mega 5.8 ,,SG$1,,,,AT,,http://i2.expansys.com/img/b/251387/at-screen-guard-for-samsung-galaxy-mega-5-8.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251534,Krusell FrostCover for Xperia M ,,SG$21,,,,Krusell,,http://i1.expansys.com/img/b/251534/krusell-frostcover-for-sony-xperia-m.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261374,Motorola Shell for Motorola Moto E ,,SG$7,,,,Motorola,,http://i1.expansys.com/img/b/261374/motorola-shell-for-motorola-moto-e.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261370,Motorola Shell for Motorola Moto E ,,SG$7,,,,Motorola,,http://i1.expansys.com/img/b/261370/motorola-shell-for-motorola-moto-e.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258323,TDK IP150 In-Ear Heaphone with Phone Control ,,SG$26,,,,TDK,,http://i1.expansys.com/img/b/258323/tdk-ip150-in-ear-headset.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,254449,Philips ActionFit SHQ1200 Sports In-Ear Headphones ,,SG$30,,,,Philips,,http://i2.expansys.com/img/b/254449/philips-actionfit-shq1200-in-ear-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261373,Motorola Shell for Motorola Moto E ,,SG$7,,,,Motorola,,http://i1.expansys.com/img/b/261373/motorola-shell-for-motorola-moto-e.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258263,TDK ST170 Over-Ear Headphones with Smartphone Control ,,SG$27,,,,TDK,,http://i1.expansys.com/img/b/258263/tdk-st170-over-ear-headphones-with-smartphone-control.jpg,,,,,,,,,
,,,SGD,In Stock Now,,285403,B-Stock TDK Trek A12 Micro Wireless Weatherproof ,,SG$49,,,,B-Stock,,http://i1.expansys.com/img/b/285403/b-stock-tdk-trek-a12-micro-wireless-weatherproof.jpg,,,,,,,,,
,,,SGD,In Stock Now,,263124,TDK ST260s On-Ear Headphones w/Mic & Track Control ,,SG$23,,,,TDK,,http://i1.expansys.com/img/b/263124/tdk-st260s-on-ear-headphones-w-mic-track-control.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261368,Motorola Shell for Motorola Moto E ,,SG$7,,,,Motorola,,http://i2.expansys.com/img/b/261368/motorola-shell-for-motorola-moto-e.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251538,Krusell FrostCover for Xperia M ,,SG$22,,,,Krusell,,http://i2.expansys.com/img/b/251538/krusell-frostcover-for-sony-xperia-m.jpg,,,,,,,,,
,,,SGD,In Stock Now,,267156,Krusell Malmö FlipCase for Xperia E3 & E3 Dual ,,SG$11,,,,Krusell,,http://i2.expansys.com/img/b/267156/krusell-malmo-flipcase-stand-for-sony-xperia-e3-e3-dual.jpg,,,,,,,,,
,,,SGD,In Stock Now,,248850,Samsung Book Cover for Samsung Galaxy Tab 3 8.0 ,,SG$7,,,,Samsung,,http://i1.expansys.com/img/b/248850/samsung-book-cover-for-samsung-galaxy-tab-380.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273819,AT Screen Guard for YotaPhone 2 ,,SG$3,,,,AT,,http://i2.expansys.com/img/b/273819/at-screen-guard-for-yotaphone-2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275406,YOTAPHONE Wireless Power Bank YDW104-b ,,SG$79,,,,YOTAPHONE,,http://i2.expansys.com/img/b/275406/yotaphone-wireless-power-bank-ydw104-b.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,263205,Krusell Malmö FlipCase Stand for Apple iPhone 6/6S ,,SG$37,,,,Krusell,,http://i2.expansys.com/img/b/263205/krusell-malmo-flipcase-stand-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279980,XBase 3D Virtual Reality Headset ,,SG$26,,,,XBase,,http://i1.expansys.com/img/b/279980/expansys-3d-virtual-reality-headset.jpg,,,,,,,,,
,,,SGD,In Stock Now,,263324,AT Screen Guard for Sony Xperia T3 ,,SG$3,,,,AT,,http://i1.expansys.com/img/b/263324/at-screen-guard-for-sony-xperia-t3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259822,Martin Fields Screen Protector for Samsung Galaxy TabPRO 10.1 ,,SG$1,,,,Martin Fields,,http://i1.expansys.com/img/b/259822/martin-fields-screen-protector-for-samsung-galaxy-tabpro-10-1.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,261157,MiPOW SP10000 Power Tube 10400 Portable Charger ,,,,,,MiPOW,,http://i2.expansys.com/img/b/261157/mipow-sp10000-power-tube-10400-portable-charger.jpg,,,,,,,,,
,,,SGD,In Stock Now,,251388,AT Screen Guard  for Galaxy Mega 5.8 ,,SG$1,,,,AT,,http://i2.expansys.com/img/b/251388/at-screen-guard-for-samsung-galaxy-mega-5-8.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251956,Momax iPower GO+ External Battery Pack ,,SG$86,,,,Momax,,http://i2.expansys.com/img/b/251956/momax-ipower-go-external-battery-pack.jpg,,,,,,,,,
,,,SGD,In Stock Now,,263015,Momax iPower GO mini Battery Pack ,,SG$35,,,,Momax,,http://i2.expansys.com/img/b/263015/momax-ipower-go-mini.jpg,,,,,,,,,
,,,SGD,In Stock Now,,262969,AT iGlass for LG G3 ,,SG$19,,,,AT,,http://i2.expansys.com/img/b/262969/at-iglass-for-lg-g3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,260976,Momax iPower TOUGH 2 External Battery Pack ,,SG$102,,,,Momax,,http://i2.expansys.com/img/b/260976/momax-ipower-tough-2-external-battery-pack.jpg,,,,,,,,,
,,,SGD,In Stock Now,,263123,TDK ST260s On-Ear Headphones w/Mic & Track Control ,,SG$23,,,,TDK,,http://i1.expansys.com/img/b/263123/tdk-st260s-on-ear-headphones-w-mic-track-control.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,247788,Krusell Tumba SlimCover for Samsung Galaxy S4 ,,SG$46,,,,Krusell,,http://i2.expansys.com/img/b/247788/krusell-tumba-slimcover-for-samsung-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274473,YOTAPHONE 2 Bumper YDB101g ,,SG$27,,,,YOTAPHONE,,http://i1.expansys.com/img/b/274473/yotaphone-2-bumper-ydb101g.jpg,,,,,,,,,
,,,SGD,In Stock Now,,232030,Goki 1400mAh iPhone Mobile Power Pack ,,SG$3,,,,Goki,,http://i1.expansys.com/img/b/232030/goki-1400mah-iphone-mobile-power-pack.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,252623,BlackBerry® Premium In-vehicle Charger ,,SG$41,,,,BlackBerry,,http://i1.expansys.com/img/b/252623/blackberry-premium-in-vehicle-charger.jpg,,,,,,,,,
,,,SGD,In Stock Now,,278196,Samsung External Battery Pack ,,SG$71,,,,Samsung,,http://i2.expansys.com/img/b/278196/samsung-external-battery-pack.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275774,YOTAPHONE 2 Bumper YDB101p ,,SG$27,,,,YOTAPHONE,,http://i1.expansys.com/img/b/275774/yotaphone-2-bumper-ydb101p.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275775,YOTAPHONE 2 Bumper YDB101t ,,SG$27,,,,YOTAPHONE,,http://i2.expansys.com/img/b/275775/yotaphone-2-bumper-ydb101t.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,280090,HTC One ME Dual SIM M9ew ,,SG$584,,,,HTC,,http://i1.expansys.com/img/b/280090/htc-one-me-dual-sim.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279981,XBase VR Bluetooth Controller,,SG$26,,,,XBase,,http://i1.expansys.com/img/b/279981/expansys-vr-bluetooth-controller.jpg,,,,,,,,,
,,,SGD,In Stock Now,,249913,Belkin Pocket Case for Samsung Galaxy Mega 5.8 ,,SG$3,,,,Belkin,,http://i1.expansys.com/img/b/249913/belkin-pocket-case-for-samsung-galaxy-mega-58.jpg,,,,,,,,,
